user_id,rolls_sink,avg_multiplier,about_to_churn
21873929,2670,20,FALSE
1122028388,4300,100,FALSE
857671855,9100,100,FALSE
72346582,1404,20,FALSE
367894131,1645,20,FALSE
1119110668,814,10,FALSE
1013080622,315,5,FALSE
1944439,8203,50,FALSE
100879635,385,20,TRUE
973693180,13764,50,FALSE
73102348,4160,20,FALSE
959566053,3211,10,FALSE
517171362,2200,10,FALSE
1102433035,483,20,FALSE
394212988,2525,10,FALSE
15404860,5006,1,FALSE
955426546,2710,20,FALSE
1115654546,2230,10,FALSE
1117696874,5330,50,FALSE
777736592,7320,20,FALSE
162036222,3852,50,FALSE
905360819,9900,50,FALSE
44469943,5875,50,FALSE
1114896349,3520,20,FALSE
1092638419,5200,50,FALSE
1028964649,3050,10,FALSE
10819698,1885,20,FALSE
45740486,2600,20,FALSE
86172423,190,10,TRUE
1125188917,122,1,FALSE
317139627,590,10,FALSE
36144225,2539,20,FALSE
26670118,940,20,FALSE
21587257,3200,1,FALSE
1000329754,355,5,FALSE
1008051904,2604,20,FALSE
27145911,2985,20,FALSE
1059143660,910,10,FALSE
1023222182,4150,50,FALSE
143131466,2280,20,FALSE
1002203588,4320,50,FALSE
1034200963,790,10,FALSE
83617159,2260,20,FALSE
86822102,1680,20,FALSE
373628508,1326,3,FALSE
1129976109,300,1,FALSE
1072812730,2067,20,FALSE
103068389,1950,20,FALSE
1104442941,12990,50,FALSE
126238438,1540,20,FALSE
38123851,1928,10,FALSE
992540902,660,20,FALSE
182295740,3441,20,FALSE
243163843,2031,10,FALSE
1000495455,1182,5,FALSE
632641740,4780,50,FALSE
1024724680,2390,20,FALSE
955094271,2063,20,FALSE
80590238,12800,50,FALSE
47932619,1988,10,FALSE
1113665015,1951,10,FALSE
1036296554,674,5,FALSE
55366307,198,3,TRUE
113481799,1500,20,FALSE
251797330,610,10,FALSE
85047805,1260,20,FALSE
529155674,2272,10,FALSE
65454228,2933,20,FALSE
36086401,4024,20,FALSE
1014084118,4440,50,FALSE
1052517104,2589,1,FALSE
86757177,2430,50,FALSE
713454699,1230,20,FALSE
1007476107,1498,20,FALSE
57534678,5905,50,FALSE
469896294,3021,20,FALSE
430502575,2495,10,FALSE
25594653,80,5,TRUE
8192089,3900,50,FALSE
1095340859,7496,50,FALSE
563882722,59,1,TRUE
379102602,4190,50,FALSE
711750339,15643,100,FALSE
72951694,8027,20,FALSE
1006908055,5630,20,FALSE
255039715,1096,10,FALSE
15900170,2166,20,FALSE
1093208282,8161,50,FALSE
99762437,2978,20,FALSE
1035270996,3537,20,FALSE
1075006495,3289,20,FALSE
29505081,2140,50,FALSE
1105845421,2032,20,FALSE
1007362948,4007,100,FALSE
53351482,680,20,FALSE
621874178,3580,50,FALSE
1012947322,24300,100,FALSE
1062121135,480,20,FALSE
78379631,2260,20,FALSE
58210977,2376,20,FALSE
14989373,6412,50,FALSE
25207265,2030,20,FALSE
1131490287,38,1,FALSE
1128741124,351,3,FALSE
100144777,4364,20,FALSE
1100878815,2403,10,FALSE
10363358,2980,20,FALSE
1066068473,1180,10,FALSE
1038542093,612,5,FALSE
1131762729,90,2,FALSE
1012252523,9511,50,FALSE
121879462,1420,20,FALSE
1076248955,5750,100,FALSE
440275028,5525,50,FALSE
1006215657,1187,10,FALSE
100931939,1301,20,FALSE
1020655134,1760,20,FALSE
171442503,5804,20,FALSE
53921891,2450,20,FALSE
141591119,2270,20,FALSE
9423718,3100,50,FALSE
3483023,113,10,TRUE
60888068,1700,50,FALSE
897754853,2570,50,FALSE
1126888106,2260,20,FALSE
1118680203,2360,20,FALSE
454007560,1045,20,FALSE
455642868,1506,20,FALSE
60547023,200,20,TRUE
31704447,4894,20,FALSE
47287109,2017,50,FALSE
1099629153,4052,20,FALSE
1107048660,928,20,FALSE
1107252514,1360,20,FALSE
57327004,870,20,FALSE
1120537717,190,10,FALSE
14457912,2900,100,FALSE
1090206221,1643,50,FALSE
839407169,11161,50,FALSE
1060181724,700,10,FALSE
1122554397,641,5,FALSE
45425722,4075,1,FALSE
28610182,1000,100,FALSE
954253426,400,10,TRUE
4745484,3115,20,FALSE
1129076752,1726,20,FALSE
1104519545,2927,1,FALSE
992956886,18062,1,FALSE
10180464,1740,20,FALSE
869453364,3797,50,FALSE
34524008,3730,10,FALSE
681159069,2645,50,FALSE
960688524,2922,20,FALSE
515577855,2720,20,FALSE
1020143028,1031,10,FALSE
121444468,2773,20,FALSE
667186363,1620,20,FALSE
42762304,3250,50,FALSE
247523593,3013,50,FALSE
53496912,2230,20,FALSE
929506992,16172,50,FALSE
17191163,4100,20,FALSE
16846578,3310,50,FALSE
1064460081,1507,20,FALSE
1020516774,1831,10,FALSE
13670204,1258,50,FALSE
118986616,2500,50,FALSE
96172428,1755,20,FALSE
801729471,1300,20,FALSE
28273583,7050,100,FALSE
81265078,2600,50,FALSE
745968059,640,20,FALSE
1080034396,680,20,FALSE
482002667,2580,20,FALSE
866139487,4555,20,FALSE
62731694,2540,20,FALSE
22560836,5800,50,FALSE
1040288977,2000,50,FALSE
142281476,920,20,FALSE
312455149,350,10,TRUE
838269142,4410,20,FALSE
986827930,2042,20,FALSE
341265589,11241,1,FALSE
53485022,1440,20,FALSE
585172037,1380,20,FALSE
1120557074,24,3,FALSE
934571908,3950,50,FALSE
657060846,4631,20,FALSE
670806760,908,20,FALSE
199983027,1070,50,FALSE
78425400,3406,20,FALSE
585769930,3764,10,FALSE
973896827,7209,1,FALSE
745081957,1356,20,FALSE
50207059,6150,50,FALSE
179854212,2769,20,FALSE
50505733,2450,20,FALSE
847942849,2380,20,FALSE
1126796745,626,10,FALSE
242683988,2250,50,FALSE
24395080,5300,50,FALSE
926239097,3394,20,FALSE
156717011,1230,10,FALSE
290611679,1528,10,FALSE
27908776,1456,20,FALSE
1041673852,4349,50,FALSE
1084482922,1360,20,FALSE
1062358375,1340,20,FALSE
70631870,2060,50,FALSE
22766428,140,20,TRUE
1087280216,860,10,FALSE
1095152048,620,20,FALSE
244840409,14300,1,FALSE
63834210,1860,20,FALSE
1123702956,191,5,FALSE
83593285,1550,10,FALSE
1057494940,1987,20,FALSE
46004934,1160,20,FALSE
4813311,2442,20,FALSE
1131756405,50,1,FALSE
52796958,1758,20,FALSE
9213075,1563,20,FALSE
17281060,2179,20,FALSE
969061639,10000,50,FALSE
1105013946,2807,20,FALSE
47673818,400,20,TRUE
1063228413,2250,50,FALSE
3058075,1430,10,FALSE
1131759715,56,1,FALSE
27043389,7736,50,FALSE
368730527,930,20,FALSE
393345987,3062,50,FALSE
826870444,500,50,FALSE
844871472,1160,20,FALSE
51278637,492,2,TRUE
1093274138,2240,20,FALSE
662601352,3686,50,FALSE
18581520,319,3,TRUE
347877736,750,20,FALSE
937789528,3270,20,FALSE
1119617859,1042,20,FALSE
1102385139,2305,100,FALSE
939508589,620,20,FALSE
123780010,4709,50,FALSE
776465319,2780,20,FALSE
12308282,4450,50,FALSE
70993380,4220,50,FALSE
610422438,1479,10,FALSE
1113360379,1850,20,FALSE
490083169,12370,50,FALSE
56851800,5924,50,FALSE
261250913,13310,100,FALSE
1093691758,1190,50,FALSE
43533235,3820,50,FALSE
5019475,2100,50,FALSE
16029219,580,20,FALSE
1064161862,3985,50,FALSE
1057692062,1440,100,FALSE
1035104847,1060,20,FALSE
334958518,670,10,FALSE
553723967,3503,20,FALSE
61596281,2450,20,FALSE
997327328,3780,50,FALSE
1041069870,4800,50,FALSE
1130567644,177,5,FALSE
142226853,300,10,TRUE
74399585,2567,50,FALSE
934572466,180,20,TRUE
373086558,1800,50,FALSE
148745655,5760,100,FALSE
201025354,2705,50,FALSE
1131739208,20,1,FALSE
340151128,510,5,FALSE
18483009,2400,50,FALSE
111824749,450,50,TRUE
18323577,480,10,TRUE
1017447240,1735,50,FALSE
984204539,3204,20,FALSE
1041689155,1471,20,FALSE
349010034,3409,20,FALSE
1026562717,920,20,FALSE
54094455,1760,20,FALSE
1127236736,844,10,FALSE
84417032,3395,20,FALSE
490408847,400,20,TRUE
573766791,63,3,TRUE
17178204,1515,20,FALSE
1018631676,1751,20,FALSE
271580023,2200,20,FALSE
1122362493,116,2,FALSE
465262163,700,20,FALSE
509754320,1800,50,FALSE
1033748461,1340,20,FALSE
405070278,640,20,FALSE
1030945724,635,20,FALSE
55509551,4850,50,FALSE
3143754,340,20,TRUE
28092223,1159,10,FALSE
1042116435,740,20,FALSE
1118080967,220,10,FALSE
358499206,500,20,FALSE
236846355,962,10,FALSE
1024074353,91,10,FALSE
1107009775,1125,20,FALSE
13103698,3220,50,FALSE
272799027,700,10,FALSE
58454036,6310,100,FALSE
277889142,4122,20,FALSE
991729971,3360,20,FALSE
44134383,450,50,TRUE
14192998,90,10,TRUE
1036889202,1490,50,FALSE
892250830,1430,10,FALSE
1087355248,1050,20,FALSE
246215582,1480,20,FALSE
949060565,3444,50,FALSE
24821739,5610,50,FALSE
1035195680,385,10,FALSE
489164944,2598,20,FALSE
22387232,1000,20,FALSE
1131480346,162,1,FALSE
140575707,41,2,TRUE
1068876712,101,2,FALSE
158990806,1300,20,FALSE
12871885,1660,20,FALSE
118654299,1865,5,FALSE
8957461,1550,50,FALSE
59570976,370,10,TRUE
9910798,1480,50,FALSE
1099839341,370,10,FALSE
1118968189,53,1,FALSE
860380991,1020,50,FALSE
61422725,2950,100,FALSE
1078730327,360,20,FALSE
72361060,2700,50,FALSE
833103255,2060,20,FALSE
1079221139,850,20,FALSE
1121234919,60,5,FALSE
20006045,5100,50,FALSE
866041200,560,20,FALSE
25248341,1600,50,FALSE
769949499,2823,20,FALSE
1034345442,2443,20,FALSE
1008038816,855,20,FALSE
1071017317,1000,50,FALSE
1083078954,504,20,FALSE
329822194,1400,20,FALSE
714106514,65,5,TRUE
5094832,760,20,FALSE
739805429,200,10,TRUE
698029412,1320,10,FALSE
1021615204,3310,50,FALSE
487101992,200,20,TRUE
86043489,1550,20,FALSE
7051388,1800,50,FALSE
1063380973,2750,50,FALSE
58405730,2293,50,FALSE
1120259004,475,20,FALSE
1096903583,1000,20,FALSE
202327204,4500,100,FALSE
921348622,2910,10,FALSE
1035907039,1580,20,FALSE
27359058,1840,50,FALSE
400947070,2180,20,FALSE
85582326,1900,20,FALSE
1125772991,3019,20,FALSE
105985379,1677,20,FALSE
711441278,2081,50,FALSE
249118221,1503,50,FALSE
17511991,820,20,FALSE
904241129,380,10,TRUE
482785381,3913,50,FALSE
261794856,3226,20,FALSE
5480937,350,10,TRUE
487510106,4020,50,FALSE
836413659,975,20,FALSE
1052608966,3620,50,FALSE
51683929,2010,20,FALSE
1087182868,500,20,FALSE
884638725,250,50,TRUE
372289334,420,20,TRUE
36453291,4400,100,FALSE
305820321,520,10,FALSE
80051723,1480,10,FALSE
616357922,880,20,FALSE
45724472,2850,50,FALSE
36098453,3710,100,FALSE
5359506,4732,50,FALSE
44415539,141,3,TRUE
65192021,4836,20,FALSE
646069490,2045,20,FALSE
24359106,7557,20,FALSE
1039571005,3090,20,FALSE
17626327,2451,20,FALSE
1128861483,12642,1,FALSE
982488714,1280,20,FALSE
1100210156,1926,100,FALSE
51488760,2770,50,FALSE
1033105663,2280,20,FALSE
51997194,7142,50,FALSE
1131589012,10,1,FALSE
346682742,1720,20,FALSE
1072341095,71,3,FALSE
1131401249,278,5,FALSE
24394165,1160,20,FALSE
11973388,1957,20,FALSE
1078000066,1400,50,FALSE
919299079,2900,100,FALSE
1094415677,1520,20,FALSE
56914685,1100,50,FALSE
226348011,1580,20,FALSE
992566535,595,10,FALSE
208335630,1273,20,FALSE
851815583,1150,20,FALSE
316980961,9453,50,FALSE
13187925,4650,50,FALSE
990146475,7218,50,FALSE
330519136,600,50,FALSE
1007722462,30,1,FALSE
705144250,1180,20,FALSE
1052528276,2329,1,FALSE
62641820,2950,50,FALSE
1107023594,846,10,FALSE
151402294,987,20,FALSE
1130683032,224,5,FALSE
3712377,760,20,FALSE
281615338,301,5,TRUE
105672202,1550,20,FALSE
47542548,300,20,TRUE
1002870702,1820,20,FALSE
236604279,1155,20,FALSE
115104513,1900,50,FALSE
152503095,840,20,FALSE
720156565,11140,50,FALSE
57788378,585,10,FALSE
129994866,900,50,FALSE
56449675,2020,50,FALSE
925890970,960,20,FALSE
1112718153,1643,50,FALSE
167563689,2460,50,FALSE
6076960,1960,50,FALSE
429589746,1200,50,FALSE
1124937495,3620,50,FALSE
741103687,700,20,FALSE
76310314,530,20,FALSE
1037318879,1420,10,FALSE
39467771,2166,20,FALSE
241457800,2491,50,FALSE
318284463,1162,20,FALSE
45984158,1000,20,FALSE
1074505444,624,20,FALSE
1060099601,2329,1,FALSE
177854813,80,5,TRUE
26255726,969,10,FALSE
547429326,320,20,TRUE
39326592,3800,50,FALSE
2925445,700,50,FALSE
582049158,860,20,FALSE
326004500,40,10,TRUE
220522677,540,10,FALSE
60972000,1495,10,FALSE
1109627538,3227,1,FALSE
176971918,130,10,TRUE
462916260,320,20,TRUE
16963621,880,20,FALSE
650040847,1460,20,FALSE
1127264714,1321,20,FALSE
307746504,3500,50,FALSE
1100180172,142,5,FALSE
3631825,5300,100,FALSE
40081116,381,20,TRUE
826609234,2482,50,FALSE
1019460271,1790,50,FALSE
46831579,610,20,FALSE
42026087,220,20,TRUE
943511213,340,20,TRUE
1055671348,2009,1,FALSE
451068157,80,20,TRUE
626576965,938,10,FALSE
261078609,870,50,FALSE
467343482,3000,50,FALSE
289529598,1051,20,FALSE
336326508,470,20,TRUE
63500383,210,10,TRUE
981683809,3500,50,FALSE
1131512875,13,1,FALSE
52931768,3137,50,FALSE
51422671,925,10,FALSE
1055127570,12,2,FALSE
14829118,260,20,TRUE
48157285,1390,50,FALSE
71945382,150,50,TRUE
35290728,920,50,FALSE
95789498,540,20,FALSE
1130565372,60,5,FALSE
60656399,380,20,TRUE
25622913,1610,20,FALSE
1087491128,3350,100,FALSE
1077647917,64,3,FALSE
628188724,2170,50,FALSE
940588331,2100,50,FALSE
383682264,400,10,TRUE
846532010,380,10,TRUE
948539216,2065,1,FALSE
42594730,880,50,FALSE
746851747,1000,50,FALSE
1126040732,1610,50,FALSE
26244499,460,20,TRUE
717970754,320,20,TRUE
69655463,70,10,TRUE
30920273,1148,20,FALSE
1118656066,6,1,FALSE
1103344417,307,10,FALSE
64867324,620,20,FALSE
807452192,160,20,TRUE
1069975272,405,50,FALSE
50259201,384,10,TRUE
588344538,100,10,TRUE
245741848,120,20,TRUE
487355046,2220,100,FALSE
987065380,180,20,FALSE
57735854,1800,50,FALSE
27045338,5200,1,FALSE
13372579,260,5,TRUE
55705984,500,50,FALSE
381093688,460,20,TRUE
403393607,1060,50,FALSE
1128360677,270,20,FALSE
47116807,2220,1,FALSE
55405623,24,5,TRUE
1091488939,420,10,FALSE
945951319,18,2,TRUE
214275889,30,10,TRUE
1037416477,100,20,FALSE
1068966780,300,100,FALSE
456022358,1060,50,FALSE
905154122,1250,50,FALSE
1052359356,462,20,FALSE
226092245,820,20,FALSE
207222612,600,50,FALSE
45588600,550,10,FALSE
991685614,180,20,FALSE
155398044,460,50,TRUE
1085740121,230,20,FALSE
708952914,160,20,TRUE
979506604,60,20,TRUE
706857195,2630,50,FALSE
971105520,200,50,TRUE
1050584784,366,20,FALSE
96615730,190,10,TRUE
208533433,220,20,TRUE
984806280,340,20,FALSE
359202242,2250,100,FALSE
851126404,340,20,TRUE
72867807,80,20,TRUE
1116617904,300,50,FALSE
31929093,450,50,TRUE
1131742515,5,1,FALSE
482420010,80,20,TRUE
1129904663,7,1,FALSE
1120419657,160,20,FALSE
340928234,340,20,TRUE
1083486079,1,1,FALSE
419353363,300,50,TRUE
1021352744,20,20,FALSE
1131734313,3,1,FALSE
47066899,300,50,TRUE
191744096,160,20,TRUE
1131645096,2,1,FALSE
1078944425,520,100,FALSE
1049684852,60,20,FALSE
1131578903,6,1,FALSE
26777949,180,20,TRUE
1112754678,50,10,FALSE
370882171,20,20,TRUE
1131336099,8,1,FALSE
1131592344,2,1,FALSE
967756894,20,10,TRUE
5310271,2,1,TRUE
74109853,60,20,TRUE
1044051097,3,2,FALSE
1028451752,2,1,FALSE
692215872,40,20,TRUE
990661733,4978,5,FALSE
4330958,13860,50,FALSE
16048938,2332,20,FALSE
481975379,8535,20,FALSE
295360355,11500,20,FALSE
62645982,4674,20,FALSE
80307794,8484,20,FALSE
275223018,2360,20,FALSE
78885317,3430,20,FALSE
1093953149,1996,1,FALSE
42193066,3480,10,FALSE
1121290953,4629,5,FALSE
78380256,5314,20,FALSE
126359584,5709,50,FALSE
1130955872,428,5,FALSE
50700907,5636,20,FALSE
63458917,5701,5,FALSE
13820261,1735,20,FALSE
82093914,1880,20,FALSE
20452826,8700,100,FALSE
292008508,455,5,TRUE
68277779,3665,5,FALSE
1122361502,2915,10,FALSE
940466531,180,20,TRUE
1033324883,700,5,FALSE
8747280,3809,20,FALSE
13343765,3950,20,FALSE
14405899,6947,20,FALSE
1112111282,26555,50,FALSE
29061154,6624,20,FALSE
342853615,4374,20,FALSE
1097719973,1979,10,FALSE
812330039,4380,10,FALSE
477700046,5392,20,FALSE
363373391,5500,50,FALSE
1000551245,1386,20,FALSE
56427050,3504,10,FALSE
30067151,3681,20,FALSE
87883121,10985,20,FALSE
1023831072,2888,20,FALSE
28727497,5910,20,FALSE
1108698039,3050,5,FALSE
719466974,2580,20,FALSE
1063177548,10407,50,FALSE
556845510,785,10,FALSE
76575622,4789,20,FALSE
624095895,4030,20,FALSE
120268186,7365,5,FALSE
29092145,4699,20,FALSE
562710721,7350,50,FALSE
983558244,2445,5,FALSE
808132837,75,5,TRUE
203618779,5260,20,FALSE
84260216,1674,10,FALSE
666966220,51690,50,FALSE
1054999365,2940,20,FALSE
803162592,3387,20,FALSE
498774814,4347,5,FALSE
54367999,20930,100,FALSE
1065368466,868,5,FALSE
1096074274,8773,50,FALSE
76247417,3820,10,FALSE
1122610775,501,5,FALSE
674006453,7660,20,FALSE
588779448,284,2,TRUE
58999209,7155,20,FALSE
599556123,5304,20,FALSE
437699469,6590,20,FALSE
1106739320,3323,10,FALSE
1112787144,4220,10,FALSE
349575214,1610,20,FALSE
137854828,14204,20,FALSE
989053209,803,5,FALSE
1125017255,178,3,FALSE
1128044609,3443,5,FALSE
1013290918,12338,20,FALSE
1121985901,1146,20,FALSE
1131222222,390,3,FALSE
6766474,2900,20,FALSE
22795075,1396,3,FALSE
51781513,9326,50,FALSE
1119656181,2235,3,FALSE
1117367913,2879,10,FALSE
4972387,6513,20,FALSE
48394584,36383,50,FALSE
389960539,4102,50,FALSE
996598204,660,1,FALSE
519218476,4620,20,FALSE
61166607,7050,50,FALSE
397038603,8470,20,FALSE
477929999,1480,20,FALSE
562601665,6540,20,FALSE
153054844,1614,50,FALSE
898786177,6575,20,FALSE
1032334936,9926,20,FALSE
1128726893,520,50,FALSE
125643339,11790,10,FALSE
1039108276,5943,20,FALSE
1069268474,910,10,FALSE
7044556,3480,10,FALSE
373519523,5638,20,FALSE
989009404,3000,50,FALSE
54941085,820,10,FALSE
420982422,6248,50,FALSE
59054916,2813,20,FALSE
1104675391,3781,5,FALSE
7872545,3610,20,FALSE
1102494852,3760,20,FALSE
83848115,6980,50,FALSE
605665891,3033,5,FALSE
1032141595,9591,10,FALSE
1096061952,6789,20,FALSE
13179158,9730,20,FALSE
514072193,18800,100,FALSE
1090272651,5184,1,FALSE
1128883369,1000,20,FALSE
1097503202,2325,10,FALSE
746997738,4050,20,FALSE
869138359,12500,1,FALSE
63113544,3103,5,FALSE
1040534499,4102,20,FALSE
42514225,4852,50,FALSE
14714300,2760,10,FALSE
1058501686,4595,20,FALSE
889002754,10000,50,FALSE
1067968936,3357,20,FALSE
2765436,3606,10,FALSE
451492083,3920,20,FALSE
1020430187,330,5,FALSE
51325732,1550,50,FALSE
63939196,2057,5,FALSE
538819032,1480,20,FALSE
1040794058,1320,10,FALSE
1109784602,1210,10,FALSE
472869346,1065,10,FALSE
1018380837,2041,20,FALSE
454550124,4337,20,FALSE
24083749,1940,10,FALSE
220156501,2347,5,FALSE
1077463510,4097,20,FALSE
417636749,4520,20,FALSE
326331405,6963,20,FALSE
1074964243,2289,10,FALSE
723848515,30740,100,FALSE
534202539,3200,20,FALSE
249259850,8840,5,FALSE
302446820,2110,10,FALSE
939807121,1887,10,FALSE
296266573,2100,100,FALSE
1032563165,3100,20,FALSE
37513171,10500,10,FALSE
970926175,3957,10,FALSE
400520919,450,10,TRUE
212023355,7818,20,FALSE
1030310996,5480,20,FALSE
225420054,2660,50,FALSE
1105699562,12740,20,FALSE
441618218,2366,10,FALSE
85759004,3040,20,FALSE
957084564,3304,20,FALSE
311443179,2830,10,FALSE
67580281,1584,20,FALSE
104818458,1155,5,FALSE
1078268416,5650,20,FALSE
1004634869,3035,20,FALSE
984380571,5236,20,FALSE
2892306,740,10,FALSE
905648217,5170,20,FALSE
1009275906,5412,20,FALSE
47083941,1902,5,FALSE
585737412,600,2,FALSE
55876888,3900,5,FALSE
1030666459,889,10,FALSE
1098430079,3638,20,FALSE
782014567,3239,20,FALSE
706243178,2360,20,FALSE
519432519,540,10,FALSE
236123053,3326,10,FALSE
32266218,2766,20,FALSE
183628568,2803,10,FALSE
763712425,13956,50,FALSE
65434920,3240,20,FALSE
60185688,3360,20,FALSE
907008707,2095,10,FALSE
34156680,3368,20,FALSE
1128919996,409,3,FALSE
63044714,7960,50,FALSE
401762104,1490,20,FALSE
117222122,2610,10,FALSE
1009969335,3843,20,FALSE
957617286,9513,50,FALSE
2532150,1432,20,FALSE
50258331,1810,10,FALSE
385338486,6670,10,FALSE
34394476,16540,50,FALSE
782817422,4483,20,FALSE
7934885,4501,20,FALSE
52790414,7640,10,FALSE
20352450,32004,1,FALSE
1123555182,2325,10,FALSE
361617807,17810,20,FALSE
446458554,4090,20,FALSE
1052597984,9100,100,FALSE
218324895,2791,20,FALSE
1044718192,1989,20,FALSE
1082524936,10040,20,FALSE
6804816,24700,100,FALSE
703986990,3140,20,FALSE
514510150,18400,20,FALSE
255023573,2848,10,FALSE
1091113227,2885,50,FALSE
1034011793,874,10,FALSE
1012060017,6018,10,FALSE
1012893428,7980,20,FALSE
50251979,1857,10,FALSE
109911922,16300,1,FALSE
850478047,2950,20,FALSE
1026178706,23890,20,FALSE
20623987,4620,10,FALSE
1128250200,1443,10,FALSE
214640211,3536,5,FALSE
73608931,2295,10,FALSE
255747370,2581,10,FALSE
1117880053,712,10,FALSE
866859634,3290,20,FALSE
239757889,5100,50,FALSE
504528191,826,10,FALSE
46376380,3371,20,FALSE
2937987,745,5,FALSE
1041040579,4260,20,FALSE
45986898,3400,20,FALSE
1118535551,10495,20,FALSE
104095136,560,20,FALSE
94317260,22400,100,FALSE
347092712,9740,20,FALSE
93823477,3365,20,FALSE
1129241381,391,10,FALSE
64135377,220,10,TRUE
94282606,9090,100,FALSE
948140616,1650,10,FALSE
1103691000,5083,10,FALSE
448724653,635,20,FALSE
1067038751,2702,1,FALSE
1067574399,6490,100,FALSE
17838217,3652,50,FALSE
258117628,28893,1,FALSE
634559829,910,20,FALSE
25747532,2020,20,FALSE
1026393398,6009,20,FALSE
375399775,4361,5,FALSE
1027105920,2000,20,FALSE
1096446493,67,5,FALSE
610853610,5540,10,FALSE
70235813,6362,20,FALSE
602048915,7770,20,FALSE
1007596754,2823,50,FALSE
79941150,2755,10,FALSE
979811561,5086,20,FALSE
984246377,23060,50,FALSE
774853515,4703,50,FALSE
1125822450,4328,20,FALSE
69093853,3908,10,FALSE
692240777,3456,20,FALSE
258556981,1030,10,FALSE
414331390,6332,20,FALSE
1131616957,959,3,FALSE
71037717,4962,20,FALSE
1032069539,2765,5,FALSE
25464174,2491,20,FALSE
767035613,990,20,FALSE
816180455,2120,20,FALSE
907107871,5655,10,FALSE
79734356,3980,50,FALSE
42199811,5840,10,FALSE
30990822,1208,10,FALSE
885116153,1884,3,FALSE
64312202,997,20,FALSE
1055424000,3663,20,FALSE
954825014,3455,10,FALSE
387046653,16505,50,FALSE
373036184,5158,20,FALSE
470989198,18306,50,FALSE
32388303,1000,10,FALSE
285976922,1800,20,FALSE
969950859,9512,50,FALSE
1007006662,915,20,FALSE
336765719,2964,20,FALSE
859361685,3603,10,FALSE
270829821,1970,10,FALSE
894036601,2831,20,FALSE
62044598,2580,20,FALSE
869399670,1550,10,FALSE
976991426,1290,10,FALSE
1101314885,1468,5,FALSE
722348627,7870,20,FALSE
4617955,5640,20,FALSE
1067440116,3963,20,FALSE
1118718531,1207,5,FALSE
5509367,3949,20,FALSE
538661228,237,3,TRUE
995909658,1010,20,FALSE
79229152,1653,10,FALSE
270361559,2600,20,FALSE
454710716,2951,20,FALSE
4762162,500,20,FALSE
107805562,5857,20,FALSE
1122194522,1459,10,FALSE
256808340,3370,50,FALSE
693446805,2783,10,FALSE
1068288645,3340,5,FALSE
37041631,21927,100,FALSE
1129622793,2615,20,FALSE
136264785,5008,50,FALSE
1095135757,1986,10,FALSE
1131239176,468,3,FALSE
41193293,12490,20,FALSE
1040593566,6094,20,FALSE
51578097,4649,10,FALSE
375450051,1810,10,FALSE
121204468,4350,20,FALSE
500400958,3300,50,FALSE
650821090,30824,1,FALSE
52975181,1065,20,FALSE
8060293,2560,20,FALSE
1108155416,5087,50,FALSE
452358418,573,20,FALSE
1004721164,6999,20,FALSE
1105671780,2163,10,FALSE
82361379,7231,20,FALSE
760892386,3741,5,FALSE
705075425,3690,20,FALSE
554156891,4210,50,FALSE
1131653687,135,2,FALSE
1107000963,2490,10,FALSE
743103571,6649,10,FALSE
70023845,1270,10,FALSE
1006469620,4357,20,FALSE
56467235,15300,100,FALSE
2487100,2588,5,FALSE
1071583992,10530,100,FALSE
863415453,3870,20,FALSE
125537129,3040,20,FALSE
9253167,6940,20,FALSE
1057181882,1517,5,FALSE
1075404986,4390,10,FALSE
1024178663,1485,5,FALSE
47806859,3980,10,FALSE
939628434,2640,20,FALSE
1122585453,813,5,FALSE
1101461244,5550,20,FALSE
1064422486,3575,10,FALSE
34704717,2760,20,FALSE
32021516,1660,20,FALSE
17509777,4809,20,FALSE
122442154,980,20,FALSE
10936845,5400,100,FALSE
668859849,5183,20,FALSE
1100513343,7139,10,FALSE
6996637,3040,20,FALSE
55746973,1340,10,FALSE
13964605,10821,1,FALSE
1074757914,2440,20,FALSE
135420152,6900,100,FALSE
1107457961,6258,50,FALSE
1121583095,1002,5,FALSE
832287989,2920,20,FALSE
447984357,9922,50,FALSE
773691614,3751,10,FALSE
997333177,1222,20,FALSE
776766690,4608,20,FALSE
57893770,6764,20,FALSE
539552354,2170,20,FALSE
65808602,2760,20,FALSE
47351493,1670,20,FALSE
1053453869,1947,3,FALSE
1159296,2540,20,FALSE
882752737,1076,2,FALSE
1101650503,8323,50,FALSE
1104861403,975,5,FALSE
1103234560,3963,20,FALSE
1111614195,1781,3,FALSE
51670166,270,5,TRUE
703256203,840,20,FALSE
421526368,320,20,TRUE
1004818609,4231,50,FALSE
1116895841,5731,20,FALSE
703448425,7268,50,FALSE
384193754,1110,10,FALSE
474101415,3394,20,FALSE
930451189,3653,20,FALSE
999866275,7432,20,FALSE
109974039,2650,10,FALSE
84561479,4389,20,FALSE
1014518124,7290,10,FALSE
979215104,2310,20,FALSE
871260712,3684,20,FALSE
1128701078,416,2,FALSE
12585908,3240,20,FALSE
886806502,740,20,FALSE
55779587,6120,20,FALSE
942490629,2092,10,FALSE
159591996,985,20,FALSE
422672841,1206,20,FALSE
1131283232,185,10,FALSE
8024147,4160,20,FALSE
1099492421,3200,20,FALSE
6110653,620,20,FALSE
455488975,10850,50,FALSE
89342528,2475,10,FALSE
543293782,1763,20,FALSE
158116339,2510,10,FALSE
852640163,3363,20,FALSE
63457953,5025,10,FALSE
400446563,7064,20,FALSE
